"ruleid","sourceip4","destinationip4","sourcednsname","destinationdnsname","protocol"
"49f7e315-2376-5754-9133-0b6d9cf5653c","","","","",""
"e60aa43b-5cff-5f73-8152-e41548f0d3ac","","","","{""addr"":""https://vbbc.co.in/ei/caasoecaciitp"",""allowed"":false}",""
"24838c07-502c-5f27-9a60-db3e7875ad58","","","","",""
"b7cb0b74-3744-5991-bb22-72ecc3afad26","","","","{""addr"":""https://92c49223-b37f-4157-904d-daf4679f14d5.usrfiles.com/ugd/92c492_8f22087a2c0740eba07c3aea05e107e7.txt"",""allowed"":false}",""
"0771b765-2b05-5567-a05d-08c6a843a6e9","","","","",""
"3704658b-2fd2-5f50-8ca5-968c88615c4e","","","","{""addr"":""https://turebar.it/im/uismqaepitu"",""allowed"":false}",""
"006fbae1-e135-5b4c-9d95-7fd9e10d9f83","","","","",""
"9458563d-1888-5ec2-9e47-23baaa96a289","","","","{""addr"":""https://supergastores.co.za/tnes/atfuug"",""allowed"":false}",""
"e93b0a14-9000-5ecf-b649-3395a64256c0","","","","",""
"d19cc123-0433-5202-bd56-4dd6562348ec","","","","{""addr"":""https://gabrielazugliani.com.br/adx/teaua"",""allowed"":false}",""
"4c22b8ae-70f1-59eb-b7a6-89703f59025c","","","","",""
"9c814ed3-ea2e-5aed-bfae-f5f7c229702e","","","","{""addr"":""http://85.65.216.167:56435/.i"",""allowed"":false}",""
"4e114d8d-762f-5a85-be45-28e2788317cb","","","","",""
"4d153a27-6475-5217-a819-022a9844944c","","","","{""addr"":""https://fadesa.org.ar/uuq/mvmanaiitei"",""allowed"":false}",""
"0b4e079d-68ed-5d8a-8b44-ccc811aa7177","","","","",""
"212fac5b-7211-5ead-bcde-4e22338141c0","","","","{""addr"":""https://ungguljayasakti.co.id/ere/tieotops"",""allowed"":false}",""
"a1aa3c6d-698a-5e30-9650-92b3abe49826","","","","",""
"7cc523e9-82a7-510b-8666-003c37040735","","","","{""addr"":""https://sipsoft.in/nar/aviafuteg"",""allowed"":false}",""
"4d926480-8eb9-5f9c-877a-57d99a0c8dd1","","","","",""
"2e6279dc-c4cd-540b-9da6-87ff393064b3","","","","{""addr"":""https://gan-n.cloud-downloader.com/nss/Calculator%20Installation.exe"",""allowed"":false}",""
"0737ad00-3427-56eb-b7b6-9b9317372509","","","","",""
"625396ee-72f3-52f6-82d5-d99b54d1c35f","","","","{""addr"":""https://hbvidyapith.in/ra/bneeareenttaiov"",""allowed"":false}",""
"62732779-9f3d-5009-a31f-0cae7e06b61c","","","","",""
"4f09212e-a568-5c19-a73e-1132edbc7382","","","","{""addr"":""https://sebpobd.com/ti/qbot.zip"",""allowed"":false}",""
"32197ef8-36fb-5ecd-95b0-4b1bc6ef3589","","","","",""
"aa87e7cf-3653-53cb-a8cb-000a04554598","","","","{""addr"":""https://shreebalajifurniture.in/ee/atuut"",""allowed"":false}",""
"3203a7ac-f28c-529a-adc9-ea15a56d77d3","","","","",""
"80164949-1b12-5045-adf6-7075b271b3e0","","","","{""addr"":""http://84.228.234.91:14940/.i"",""allowed"":false}",""
"cd3d435a-1a03-5ad2-a55e-908e3618ae87","","","","",""
"90328dd3-1f9d-5dfd-8758-8dc5a1432458","","","","{""addr"":""http://200.35.186.166:22017/.i"",""allowed"":false}",""
"3ccd6e67-37e1-5f00-a175-b3f24359861c","","","","",""
"4b321094-dfa7-5d0e-a4b1-9177aa5186c8","","","","{""addr"":""http://46.191.143.16:1244/.i"",""allowed"":false}",""
"04827116-c123-5065-ac0a-4ea958c40d0f","","","","",""
"f9ab7c9d-156f-55ec-8bf3-fedc574ba310","","","","{""addr"":""http://coin-coin-coin-2.com/downloads/toolspab2.exe"",""allowed"":false}",""
"87c3a7d5-ecb7-5744-9ecd-776fa4ae12ad","","","","",""
"d9e5299d-5d19-5c3f-8c65-611489d614c1","","","","{""addr"":""https://aulavirtualmedifarma.com/asip/ioauetemlst"",""allowed"":false}",""
"7bcfd77a-21d4-5752-b98e-02972f7cf7ec","","","","",""
"1ceb8852-41f2-5e19-b4f5-9e072cb14920","","","","{""addr"":""https://turbofinance.com.br/ib/atlleprtee"",""allowed"":false}",""
"6a9ac340-f356-5937-9210-e593593594c3","","","","",""
"886a0885-2a00-5d00-b9a6-8ce39fba8f01","","","","{""addr"":""http://123.14.155.242:59703/bin.sh"",""allowed"":false}",""
"2df23542-770c-5b7d-8fc0-bca85176c0f7","","","","",""
"5656d62d-c896-53b8-be87-8c4c87ad8d90","","","","{""addr"":""http://187.250.110.49:54277/bin.sh"",""allowed"":false}",""
"ac9e775d-be6d-5945-90fa-8cbe1e22200c","","","","",""
"b1745ab5-d18a-580b-86cc-8dbaa463c68f","","","","{""addr"":""https://unimarkgroup.com/muta/altmseuovrp"",""allowed"":false}",""
"1ca79ae9-6d55-5bac-aa6e-c80b4beaaa2a","","","","",""
"7b0d1b4d-55e3-5351-9750-6ff67ae29ab2","","","","{""addr"":""https://movingpixelsstudio.com/eeti/gifetux"",""allowed"":false}",""
"b22d59c3-9e3d-519b-8bc6-eabfe5bb7ba7","","","","",""
"29be79f6-40da-5abc-a21d-0491f9e21f26","","","","{""addr"":""https://habbaz.me/tu/qbot.zip"",""allowed"":false}",""
"a023bebc-ad83-5608-9feb-312597c54f99","","","","",""
"022e6dc8-d08e-5932-86b4-b2712afcce66","","","","{""addr"":""https://wifak-investments.com/mitu/quuiqae"",""allowed"":false}",""
"f5884d7b-a005-5134-ad0a-3428a8751774","","","","",""
"70624da2-19d2-5d24-92cd-c2dd8663121f","","","","{""addr"":""https://pastebin.com/raw/G2tE9f0E"",""allowed"":false}",""
"a3bb5ac9-a438-5254-9995-3d9e00214532","","","","",""
"b83f4057-91cc-5ac7-864b-ee08cf85742e","","","","{""addr"":""http://27.153.143.143:45736/Mozi.m"",""allowed"":false}",""
"80d51791-f6c9-5a25-a56b-6fbfbf72398f","","","","",""
"079e7c5e-98d1-543d-88bb-a10f17e8a18d","","","","{""addr"":""https://nasakaachau.com.vn/uiui/taitpsuslov"",""allowed"":false}",""
"7bc727bb-1424-52f9-85f9-0b3d5a9ed514","","","","",""
"64844d98-d295-5caf-b544-3e45bf4dd38d","","","","{""addr"":""https://superadventure.co.id/mq/euamtacsscu"",""allowed"":false}",""
"aabb2edd-a974-5a98-b5b4-c54e42976d83","","","","",""
"22fd7dce-df22-575c-b5b3-ad2315f3ae4a","","","","{""addr"":""https://doctorkotler.com/rqu/qbot.zip"",""allowed"":false}",""
"4a08f0ac-1639-505c-881e-61303e61ed4d","","","","",""
"9ad4d5b3-5559-575a-b5ae-49976f7eba44","","","","{""addr"":""https://prideofchennai.com/so/opeseuvaatpsl"",""allowed"":false}",""
"20e7f942-8173-5c8a-84f8-78802e23b118","","","","",""
"6e38364f-f292-598e-9946-97519a96c7b5","","","","{""addr"":""https://crumbites.net/iel/eotrosunqmcsniau"",""allowed"":false}",""
"85aba141-6867-51ff-9e07-ecbc3c760483","","","","",""
"f1d65f34-8c47-5fa6-9f5c-0a9cb18e062d","","","","{""addr"":""http://42.229.204.187:36149/Mozi.m"",""allowed"":false}",""
"122828f6-4436-528f-9895-3a8b557a3ae5","","","","",""
"558e007a-283f-5ca0-a1ca-7011618b929b","","","","{""addr"":""https://mmonero.com.br/sd/ailmlssadenumu"",""allowed"":false}",""
"f0695932-9f85-5e0f-8114-23f4188aeab1","","","","",""
"b1db9383-9610-571f-a318-d3898d1cbbee","","","","{""addr"":""http://202.55.135.189/Explorer/vbc.exe"",""allowed"":false}",""
"f63c8534-50ec-5dd1-846f-16ba1c161fbe","","","","",""
"709ed479-05d0-5304-a9c3-ca56d9466b3e","","","","{""addr"":""https://confito.com.br/rme/tveeequiln"",""allowed"":false}",""
"f1f8f115-f386-557e-b0b7-9aa9ff60e490","","","","",""
"31b51635-8613-56b6-ad76-6e79c5594052","","","","{""addr"":""https://pastebin.com/raw/FeVGV0LJ"",""allowed"":false}",""
"52d6653c-14f6-562c-aff8-3f1d820a8171","","","","",""
"dd343771-dca5-58b4-bf1e-f9e1d7037574","","","","{""addr"":""http://93.48.42.40:60125/Mozi.m"",""allowed"":false}",""
"b1c8aa09-e383-5213-be18-67d584cf6d0a","","","","",""
"a24fb98f-5dd2-552d-9efe-ad6864d0e078","","","","{""addr"":""https://das-erp.com/ai/loovldre"",""allowed"":false}",""
"048466bb-150b-5482-9571-38b9d70170d8","","","","",""
"f74bc55c-815b-5f06-a0bf-675d93aa3911","","","","{""addr"":""http://64.79.79.179/powerpc"",""allowed"":false}",""
"d6d7c62c-2ab8-53c6-ae34-8bdcb95b1bfe","","","","",""
"2e1d96bc-2554-56ab-a21b-a20f68d95f05","","","","{""addr"":""https://feneloncostodio.com.br/olmr/voemnsnabii"",""allowed"":false}",""
"9f96984f-9120-5b7b-83c8-de3715839525","","","","",""
"51906c74-f4bb-58cd-9ae4-49e240e68eb6","","","","{""addr"":""https://gabrielazugliani.com.br/adx/aoqeopmrdtu"",""allowed"":false}",""
"260a8274-34ba-57e4-80d4-74de7d9470ba","","","","",""
"ab48dcb3-71d3-524d-8d56-e95a095a8ec8","","","","{""addr"":""https://dexyi.com.br/etmt/mcipeinoetatxedxerteia"",""allowed"":false}",""
"3928f6a3-a1b0-5933-bf6a-49a9efbb244b","","","","",""
"35e03299-f38c-59a6-8a18-dcda0f882af1","","","","{""addr"":""https://baptsoft.com/ua/sraacteqpisiuspi"",""allowed"":false}",""
"acc86914-9a91-556c-92ac-c268aa49b5e6","","","","",""
"ee9ead83-fa54-5e0f-851a-72e410b732a7","","","","{""addr"":""http://123.159.8.57:59996/Mozi.m"",""allowed"":false}",""
"674b3a76-8d47-5916-abe4-1b025ce8422a","","","","",""
"81adf826-ba88-5306-bfab-4ceb28995f5e","","","","{""addr"":""http://104.168.45.101/88/vbc.exe"",""allowed"":false}",""
"54c73a66-a68a-5cc2-afaf-e00a192e57fa","","","","",""
"a925fd29-409e-5c61-ba9f-1a849173be72","","","","{""addr"":""https://ccopssa.com.gt/to/ntiuem"",""allowed"":false}",""
"c66549cb-8969-5e03-8a81-f22fd2454368","","","","",""
"9b55da52-71fa-5908-94d9-f76ac72328e8","","","","{""addr"":""http://cdn-10049480.file.myqcloud.com/qcoin/qcoin131.exe"",""allowed"":false}",""
"e638404b-90a7-5b29-9db2-3ebf4c05717c","","","","",""
"c07ad078-7e01-5ad3-b3aa-80bea59c2c1a","","","","{""addr"":""https://locasilocacao.com.br/ic/uiitsesaeepn"",""allowed"":false}",""
"4e7df15e-4fac-529e-a9f8-c19efcd10c54","","","","",""
"df97e57e-d18c-5c92-8585-6fdd0e7702f9","","","","{""addr"":""https://lynxus.com/usq/naemiosim"",""allowed"":false}",""
"ddd8e879-cae3-578b-96cb-da68d7d7acac","","","","",""
"f78fcc68-92d3-5c8e-b453-106d4202bb5c","","","","{""addr"":""https://syailendra-primatama.com/im/qbot.zip"",""allowed"":false}",""
"8c4ade01-1e9d-5aea-aa6b-b78cfa22114c","","","","",""
"ee76618a-8879-5cd5-95ec-2707edeaee6f","","","","{""addr"":""https://greenhillsacademy.org/voluptatibus-accusantium/repudiandae.zip"",""allowed"":false}",""
"24fe377b-4b4a-513d-98ce-933294079539","","","","",""
"ea58c213-5d77-5ab6-92b6-64e12427abb0","","","","{""addr"":""http://124.44.90.31:41567/.i"",""allowed"":false}",""
"069fc195-482d-545f-8947-1c44fe672abe","","","","",""
"c104b8e7-6da4-56fe-ae0e-710e5e8048f0","","","","{""addr"":""http://211.76.32.59:34391/Mozi.a"",""allowed"":false}",""
"a06f004c-bab4-59f0-aa9d-d0cad6588744","","","","",""
"cca3001a-cee6-5906-83a5-6f8186c233de","","","","{""addr"":""http://jxwd.cc/wxtools/Server/Ver/WxToolsUpdate.exe"",""allowed"":false}",""
"c37c0e20-eee4-5643-a024-476e823ee163","","","","",""
"a0df4279-34a8-50a1-a824-cb1814986c38","","","","{""addr"":""http://193.106.191.150/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/mozglue.dll"",""allowed"":false}",""
"563e7517-ceb6-54eb-98d2-e27d1ffb60a9","","","","",""
"141cc44c-784f-503d-a4d7-6c1c6b0ca925","","","","{""addr"":""https://archdeepoutsourcing.com/dis/muabieoirsolar"",""allowed"":false}",""
"e7cc7d8f-a5aa-527f-9a8b-5e32b751ae9a","","","","",""
"68a3f77c-9b87-50b1-b8b7-d75a1fb393e3","","","","{""addr"":""http://45.15.156.105/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/softokn3.dll"",""allowed"":false}",""
"cdacf50b-ad0c-55ee-ad26-bc895ff882d6","","","","",""
"206b7b12-3dd9-50d8-811e-28048c15086b","","","","{""addr"":""http://118.219.221.72:27236/.i"",""allowed"":false}",""
"49ba1261-a1f8-5dc4-b634-d8449c269809","","","","",""
"cf3f9f28-6687-59f9-b22b-1e04df36f5f9","","","","{""addr"":""https://headlineplayroom.com/rm/index.php?e=qbot.zip"",""allowed"":false}",""
"368f8d6d-6ea6-5f15-876a-477a8d65dc19","","","","",""
"3007685a-b8b1-5261-8d71-681ae4b6ca8f","","","","{""addr"":""https://upyoursyouniversity.com/upos/llsoioamdreeotmu"",""allowed"":false}",""
"3f0a7d07-73c5-5c94-9b7f-ed34a541ee91","","","","",""
"af4ccb07-d48a-519b-959a-e628e067ba78","","","","{""addr"":""https://akopol.com.br/unsn/tletvpotuamu"",""allowed"":false}",""
"3c8cec55-d995-5093-980e-94febb805593","","","","",""
"e313b289-71dd-5a3b-a362-af4e456a5122","","","","{""addr"":""https://sohum-wellness.com/mrre/uqdaumeuics"",""allowed"":false}",""
"626674c9-4e7b-5849-9fb4-789bffd8fd84","","","","",""
"29039dfa-d211-5f90-b494-303f3d420424","","","","{""addr"":""https://agazetaderondoniadigital.com.br/un/isavmeseerittiaotl"",""allowed"":false}",""
"c76e09c9-bdb5-5469-a4cd-c4336731d21b","","","","",""
"381d7820-7f56-54da-854c-0577532a0d7b","","","","{""addr"":""https://lawcourses.us/liu/index.php?e=qbot.zip"",""allowed"":false}",""
"5c75496f-1ec8-5a1a-85ad-d294346cd2d9","","","","",""
"35cf433f-363e-549e-a340-1f1345f6dc95","","","","{""addr"":""https://coreh.ec/lnr/dpxtisetaee"",""allowed"":false}",""
"1a9deeca-46f0-5e8d-96a5-08ec6184dacd","","","","",""
"f4e1a59f-c127-5930-b925-01562ca4bdb5","","","","{""addr"":""https://lynxus.com/usq/dquodse"",""allowed"":false}",""
"d11cdb5c-27ba-5cd2-a9c6-1640a967f53c","","","","",""
"f3b1a8b1-457b-59e5-b0c7-743b884db240","","","","{""addr"":""http://61.52.55.247:44161/i"",""allowed"":false}",""
"d5f463c1-f5b9-5eba-86ae-2d5b2c3c675b","","","","",""
"4fcd33aa-b0a9-5aa0-994c-e6da610b2154","","","","{""addr"":""http://116.105.64.227:36419/.i"",""allowed"":false}",""
"33d9ceb8-50ee-5890-9315-f509a4f52128","","","","",""
"aa9564a6-61ba-5804-9e59-bbf163e6733e","","","","{""addr"":""https://pesquiseiofertas.com.br/ule/oquesrcntauutun"",""allowed"":false}",""
"deed7b5a-33d5-5ab6-92eb-174338b79eca","","","","",""
"d1bbf32d-0a10-5752-854f-63c83d718878","","","","{""addr"":""https://eschoolmanagement.com/rmrs/drerequiumm"",""allowed"":false}",""
"ed0604a8-a9b1-5c58-b7c8-2f6f35151220","","","","",""
"99dc08bd-add4-5aa8-9cda-ffe8b574af2a","","","","{""addr"":""https://hostingblade.com/qi/ienirducqiseai"",""allowed"":false}",""
"b3a845af-2369-5d87-9b03-b18f2cc60e63","","","","",""
"1104365d-f312-5fec-b13e-5752098253ca","","","","{""addr"":""http://116.212.132.117:47801/Mozi.m"",""allowed"":false}",""
"740e07dd-6a08-583a-b944-5ce7ff26f2b4","","","","",""
"91ea6719-791f-5fc6-8871-eede99379cc6","","","","{""addr"":""http://88.250.240.245:13340/.i"",""allowed"":false}",""
"7abf4eec-e923-5f7f-a2cf-6405d3a7229b","","","","",""
"db598b39-dfd1-53b7-88d4-17cc65ea1eae","","","","{""addr"":""https://evotechug.com/exe/qbot.zip"",""allowed"":false}",""
"da5343be-4197-5de9-8f9d-27fbe8b3b08c","","","","",""
"1cf78444-4d9d-53db-ab32-80bb22b1f719","","","","{""addr"":""https://tinybio.com/muo/qakbot.zip"",""allowed"":false}",""
"0a1d9eb9-1d7d-54e0-a49c-3d346096f22d","","","","",""
"654a84fe-9fb3-5453-923d-70ca28346d76","","","","{""addr"":""https://enmarflooring.com/iiu/emcexoaipnlbo"",""allowed"":false}",""
"3ff62fd2-e117-54d9-a529-10b7e5411487","","","","",""
"2b706194-681d-51de-97ca-1979dfe8a13f","","","","{""addr"":""https://fps-networking.com.ar/imod/riiparssnuetna"",""allowed"":false}",""
"fd9ba6af-e676-54a4-a4b7-64b5d1ffa5de","","","","",""
"f5ef24fd-c94f-5f95-8263-80237edaaab7","","","","{""addr"":""http://121.161.33.19:5492/.i"",""allowed"":false}",""
"08f8e55f-1d7e-5ee3-a8b5-048c97c96bb4","","","","",""
"0cb7f6e7-7ccc-5b59-a704-6efad9239ef4","","","","{""addr"":""https://saintjosemariaschool.edu.pe/oiin/eednlnlepuris"",""allowed"":false}",""
"d74ec1b0-1531-586a-8804-073bca00dcd1","","","","",""
"56b20170-dc8a-5307-9adf-cd6f16a3f5f7","","","","{""addr"":""http://211.197.134.180:37772/.i"",""allowed"":false}",""
"3cc57499-6f2f-5bea-a046-3687efb7f4f8","","","","",""
"fe8d8ed6-70cf-5e48-9b19-c3333a0c5943","","","","{""addr"":""https://carevisiontechnology.com/inns/mtqioatus"",""allowed"":false}",""
"6fe19d3b-eae0-57dc-8a11-cbf509c795c0","","","","",""
"47ecbc0b-7c48-5d5f-a5e7-4eca3e3a06b8","","","","{""addr"":""https://gabrielazugliani.com.br/adx/ftsiumpiga"",""allowed"":false}",""
"dd5720ad-6330-5a0d-acd8-f5511c5d7b01","","","","",""
"e5f1c1c5-879a-5fca-980c-82193c31ab21","","","","{""addr"":""https://iviacosmeticos.com/rio/ttupeoimxaemlamv"",""allowed"":false}",""
"7cf94a69-9fb2-5590-bee5-195f4c46007b","","","","",""
"ca8aabc3-4e06-5010-a24f-63303e773b17","","","","{""addr"":""http://123.195.98.210:59152/.i"",""allowed"":false}",""
"94be6c1b-090a-5ca1-8cd4-d68b0128a1fd","","","","",""
"2841fcba-01ec-5994-af8c-91619e232541","","","","{""addr"":""https://vintariusdorianltd.com/cra/offerBustamante"",""allowed"":false}",""
"5fe08524-e45e-5e19-9db6-521704319875","","","","",""
"57c2132a-2ae5-58ef-bc01-14240ca3787f","","","","{""addr"":""http://213.16.63.103:38011/.i"",""allowed"":false}",""
"ffa1ee4d-9b10-5f24-9907-672d4fd86c13","","","","",""
"8771a516-f548-5913-8087-34158779f2f5","","","","{""addr"":""https://ie-leonxiii.edu.co/re/bsmauimiauqdni"",""allowed"":false}",""
"b3fde0e5-7e38-5e5f-a489-a1f872250771","","","","",""
"69541a30-1ccd-5e40-98b1-205b9007a13e","","","","{""addr"":""https://citycont.com/eno/etet"",""allowed"":false}",""
"74587e4b-d228-5a0e-a716-2f79bcaef789","","","","",""
"0c8ff47b-321a-56a7-be59-ec0709eb8a52","","","","{""addr"":""http://27.41.52.233:36136/Mozi.m"",""allowed"":false}",""
"58f1ede6-c25b-5ffd-8964-3764cae945d8","","","","",""
"d320d082-07ad-5517-a1ca-fc2f51b203ec","","","","{""addr"":""https://mhdigitalpro.com/sgis/riboslmeamaou"",""allowed"":false}",""
"1b6802f3-76f6-527c-beaa-c3f1da985c09","","","","",""
"ebbb4b09-1f52-52c5-8c97-68555ef94e95","","","","{""addr"":""https://acajia-store.com/bo/nueatsx"",""allowed"":false}",""
"d0441436-40a4-5092-b33e-d6b09481578c","","","","",""
"8b943f6d-79e3-585a-b264-2829bb7d7f2e","","","","{""addr"":""https://foxdataeirl.com/uuei/qakbot.zip"",""allowed"":false}",""
"48c1f640-1fc6-5e15-b80a-99a6ed6d7229","","","","",""
"0b919e53-c1dc-5471-9046-fd44dd8b47ee","","","","{""addr"":""https://upscan.cd/lir/qakbot.zip"",""allowed"":false}",""
"6611db89-ebac-520d-b364-8a7726879d84","","","","",""
"2b008c84-9386-54cb-8970-eb695e79f6fe","","","","{""addr"":""https://thetainvestmentgroup.com/nsr/elumviiadiqna"",""allowed"":false}",""
"f33a9987-a9ff-57e1-ba4e-16f0da9ade80","","","","",""
"ae510c6f-7b6e-5735-8ca9-3d39f0b6c7a1","","","","{""addr"":""https://jdmkcongo.com/ntse/esteus"",""allowed"":false}",""
"f9b74286-2e63-5d84-832a-95156dc1b74a","","","","",""
"2834a3e1-a7b2-53b6-ae3b-56b15dc18728","","","","{""addr"":""http://45.15.156.36/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/vcruntime140.dll"",""allowed"":false}",""
"07a4fdec-9cfb-5250-a8bf-3e9a38ad3b69","","","","",""
"958f7760-58f6-5ee0-92ae-7c7b8a8db205","","","","{""addr"":""http://114.132.64.209:9652/mstsc.exe"",""allowed"":false}",""
"513cc073-82c6-50e6-8e9b-d56dc22aaa95","","","","",""
"42b30e05-12d9-507c-bab4-bc6b587e3521","","","","{""addr"":""https://extintor.com.uy/aiu/euepsqiaemd"",""allowed"":false}",""
"036cf71a-38e8-55dd-8d2e-7d6a26449fac","","","","",""
"1988be2c-8722-5cdc-ab4d-70abe75e8dc3","","","","{""addr"":""http://211.250.243.131:1875/.i"",""allowed"":false}",""
"139a11e0-9f67-5f6c-bcdb-de2994938cf6","","","","",""
"7faa15ef-dff8-544f-bce5-a3d08d25b7d8","","","","{""addr"":""http://221.15.162.119:49884/bin.sh"",""allowed"":false}",""
"02495e67-1d44-513b-9ffc-3aa339f8595c","","","","",""
"e3a7ff89-3982-55fe-99fd-305571481e48","","","","{""addr"":""https://chbea.edu.np/pao/reupsdlliedne"",""allowed"":false}",""
"e96edadc-887a-539a-93a1-52b40c6b8057","","","","",""
"b814d45b-74b9-5519-a2d0-fa0c43f23ce1","","","","{""addr"":""http://60.31.157.50:44163/Mozi.m"",""allowed"":false}",""
"ff648ea7-237d-5500-afb5-489e49ae2144","","","","",""
"77594010-f6fd-5417-a155-075ec97f0b47","","","","{""addr"":""http://62.219.55.13:16513/.i"",""allowed"":false}",""
"fe252e78-d1ef-5fb6-ace9-26d73936907f","","","","",""
"04af441f-aeb9-5a22-84e4-13ad1365e48e","","","","{""addr"":""https://www.mediafire.com/file/b987f1i3css0lhl/4.txt/file"",""allowed"":false}",""
"29601307-652d-5b46-afe2-26372ace51c8","","","","",""
"3bb1126b-ff60-5b9b-bc4a-f2534ff4be0a","","","","{""addr"":""https://airboxcr.com/lps/melodmosiurn"",""allowed"":false}",""
"3458f329-186f-5d4e-a6f3-398e74d428f8","","","","",""
"da5ffba7-6525-50eb-9f6b-5e84f7cd9a7b","","","","{""addr"":""https://corporacionfull.com/mse/amaete"",""allowed"":false}",""
"0add0a4b-2ea0-5a24-950a-de2ca9a9a566","","","","",""
"fd374221-9715-5ac5-871a-30ad31a5b91a","","","","{""addr"":""http://petparadise.biz/wp-admin/5OmPjM1SbwyRCbM/"",""allowed"":false}",""
"1c7c6b5e-bc1f-5aec-9f1b-b0f90fa32834","","","","",""
"d2f0ede5-0c38-5d1b-88ec-3ec0e252a580","","","","{""addr"":""https://ngoklualyak.org/iv/fhatilignui"",""allowed"":false}",""
"ea8ff616-e8fc-5692-a9b4-06cb7643531b","","","","",""
"e648dc8d-0fd1-5fed-b803-06be8028f9fe","","","","{""addr"":""https://homeohealthplus.com/im/enmqutinuasreuncov"",""allowed"":false}",""
"f252b097-7f8e-5f53-a827-e73b76ebc2f3","","","","",""
"69619219-04ab-584c-9815-4de82f3739e1","","","","{""addr"":""https://seap.com.br/cmf/nrpieomleith"",""allowed"":false}",""
"90acf97c-bdce-5b66-ba76-2965f790dac5","","","","",""
"38a40917-0660-5f2a-bee7-b91796c690c8","","","","{""addr"":""https://riopiscinas.com.br/in/ccnnsneoettuor"",""allowed"":false}",""
"10820b15-74fc-520a-9739-a1a55123dd22","","","","",""
"d4314f44-a01f-5ff8-9a3a-fe12a1e2b9a7","","","","{""addr"":""https://urduadab.pk/oitu/moquesu"",""allowed"":false}",""
"f79fa273-5c1d-53d8-ab7b-a376c967628d","","","","",""
"b1420ce0-bc97-5eba-a320-3fc29af8b564","","","","{""addr"":""https://gabrielazugliani.com.br/adx/stautmleepvot"",""allowed"":false}",""
"7a7abc7c-2ad0-51a3-9b3a-ef2ecb497a7c","","","","",""
"ccf7c40f-95d6-520b-9acd-d1a486e50cd5","","","","{""addr"":""https://hostingblade.com/qi/estnnduolusrqoruoec"",""allowed"":false}",""
"8f0e6bf3-9de3-5f65-83e4-3a01e3d96345","","","","",""
"26de70af-4744-588f-bcbf-f10c1db07e45","","","","{""addr"":""https://superadventure.co.id/mq/offerZabilla"",""allowed"":false}",""
"244daed1-45b0-5cbe-8fa6-e1a6fae0da8f","","","","",""
"88e40994-c18f-5360-a794-6b193f885f4d","","","","{""addr"":""https://conhuso.com/ssps/oirtntnevese"",""allowed"":false}",""
"e492d899-4186-5f98-b208-b4e89bb32986","","","","",""
"50ac8e6b-1729-5a57-a31a-1c9e99054f57","","","","{""addr"":""https://domazhermedicine.edu.eg/us/uuertenetenq"",""allowed"":false}",""
"5bf6e218-ba2d-5f38-9273-5c1464b71fdc","","","","",""
